customer_id,Recency_flag,monetary_flag
12571552,5,3
12579840,5,3
12581408,5,3
12587344,5,3
12587904,5,3
12610192,5,3
12613440,5,3
12616800,5,3
12620048,5,3
12620496,5,3
12628896,5,3
12630016,5,3
12635504,5,3
12643008,5,3
12643568,5,3
12644016,5,3
12653648,5,3
12654880,5,3
12656672,5,3
12665296,5,3
12678176,5,3
12683888,5,3
12691056,5,3
12704720,5,3
12704944,5,3
12705392,5,3
12712336,5,3
12717376,5,3
12720848,5,3
12735184,5,3
12737984,5,3
12739440,5,3
12752880,5,3
12782448,5,3
12788160,5,3
12794320,5,3
12796896,5,3
12810224,5,3
12828928,5,3
12846400,5,3
12846848,5,3
12851216,5,3
12862304,5,3
12871600,5,3
12888288,5,3
12902736,5,3
12903520,5,3
12917744,5,3
12925248,5,3
12926704,5,3
12928720,5,3
12935888,5,3
12939136,5,3
12939696,5,3
12944512,5,3
12953472,5,3
12957728,5,3
12961088,5,3
12961984,5,3
12982592,5,3
12984496,5,3
12985280,5,3
12990656,5,3
13011600,5,3
13011712,5,3
13020112,5,3
13027616,5,3
13029520,5,3
13039936,5,3
13044752,5,3
13048224,5,3
13075328,5,3
13079360,5,3
13088768,5,3
13092128,5,3
13096944,5,3
13099856,5,3
13123600,5,3
13145440,5,3
13147120,5,3
13154064,5,3
13156192,5,3
13160112,5,3
13169184,5,3
13179712,5,3
13191808,5,3
13196512,5,3
13197184,5,3
13199200,5,3
13203792,5,3
13216224,5,3
13230224,5,3
13231120,5,3
13234256,5,3
13249040,5,3
13251056,5,3
13265952,5,3
13268080,5,3
13279840,5,3
13292720,5,3
13309520,5,3
13337184,5,3
13342112,5,3
13344688,5,3
13351184,5,3
13354656,5,3
13364624,5,3
13366080,5,3
13404720,5,3
13424656,5,3
13429472,5,3
13430704,5,3
13444704,5,3
13449184,5,3
13467888,5,3
13470352,5,3
13471248,5,3
13486368,5,3
13504288,5,3
13520864,5,3
13529376,5,3
13530944,5,3
13542928,5,3
13545504,5,3
13563648,5,3
13568576,5,3
13572608,5,3
13576528,5,3
13580224,5,3
13589296,5,3
13603072,5,3
13604976,5,3
13614832,5,3
13617184,5,3
13633424,5,3
13635328,5,3
13638128,5,3
13638912,5,3
13665904,5,3
13666912,5,3
13672512,5,3
13680128,5,3
13685168,5,3
13688752,5,3
13706784,5,3
13720560,5,3
13729744,5,3
13735456,5,3
13744976,5,3
13746208,5,3
13755728,5,3
13772528,5,3
13778688,5,3
13780144,5,3
13780704,5,3
13780928,5,3
13808704,5,3
13808816,5,3
13817216,5,3
13821808,5,3
13837376,5,3
13841968,5,3
13867616,5,3
13882064,5,3
13897072,5,3
13927088,5,3
13934704,5,3
13940752,5,3
13978496,5,3
14040208,5,3
14040320,5,3
14046032,5,3
14048160,5,3
14048496,5,3
14048608,5,3
14061936,5,3
14087808,5,3
14096432,5,3
14107296,5,3
14111552,5,3
14116816,5,3
14130368,5,3
14130480,5,3
14150864,5,3
14163856,5,3
14163968,5,3
14176288,5,3
14202160,5,3
14210560,5,3
14218288,5,3
14221088,5,3
14226800,5,3
14231056,5,3
14232400,5,3
14244496,5,3
14245168,5,3
14258272,5,3
14268688,5,3
14278208,5,3
14306992,5,3
14334768,5,3
14336560,5,3
14339136,5,3
14352576,5,3
14360080,5,3
14368928,5,3
14372512,5,3
14374752,5,3
14391552,5,3
14416080,5,3
14424144,5,3
14429072,5,3
14444752,5,3
14445536,5,3
14449344,5,3
14450464,5,3
14454384,5,3
14455056,5,3
14459648,5,3
14462672,5,3
14478576,5,3
14481376,5,3
14482944,5,3
14501424,5,3
14502768,5,3
14503552,5,3
14504224,5,3
14517328,5,3
14532784,5,3
14533792,5,3
14544992,5,3
14552048,5,3
14553168,5,3
14560672,5,3
14570640,5,3
14588224,5,3
14591360,5,3
14596848,5,3
14627088,5,3
14634704,5,3
14639296,5,3
14646464,5,3
14648144,5,3
14649040,5,3
14656992,5,3
14658448,5,3
14659232,5,3
14690032,5,3
14729680,5,3
14733040,5,3
14733824,5,3
14735616,5,3
14736736,5,3
14742672,5,3
14749168,5,3
14749840,5,3
14754432,5,3
14763392,5,3
14764288,5,3
14781536,5,3
14794976,5,3
14796656,5,3
14805280,5,3
14809536,5,3
14813232,5,3
14813568,5,3
14814576,5,3
14847952,5,3
14852096,5,3
14885248,5,3
14887264,5,3
14891968,5,3
14894096,5,3
14911680,5,3
14920528,5,3
14920976,5,3
14924000,5,3
14927024,5,3
14929376,5,3
14935984,5,3
14941808,5,3
14947408,5,3
14950096,5,3
14950432,5,3
14964208,5,3
14971376,5,3
14975968,5,3
14983136,5,3
14985488,5,3
15011584,5,3
15031408,5,3
15041936,5,3
15042496,5,3
15043504,5,3
15050448,5,3
15059856,5,3
15060640,5,3
15062432,5,3
15064784,5,3
15065904,5,3
15072736,5,3
15086512,5,3
15091888,5,3
15099616,5,3
15101184,5,3
15110032,5,3
15118880,5,3
15121568,5,3
15122352,5,3
15137024,5,3
15138368,5,3
15138816,5,3
15143856,5,3
15144192,5,3
15155392,5,3
15159200,5,3
15162784,5,3
15174432,5,3
15175552,5,3
15191680,5,3
15192128,5,3
15211728,5,3
15214640,5,3
15219344,5,3
15298304,5,3
15301552,5,3
15305472,5,3
15322608,5,3
15328096,5,3
15328432,5,3
15342320,5,3
15344000,5,3
15344560,5,3
15384992,5,3
15402688,5,3
15423744,5,3
15431136,5,3
15442784,5,3
15445248,5,3
15459920,5,3
15460256,5,3
15482432,5,3
15494752,5,3
15502928,5,3
15517264,5,3
15526448,5,3
15527680,5,3
15563520,5,3
15568336,5,3
15582448,5,3
15589728,5,3
15596000,5,3
15606864,5,3
15623664,5,3
15632400,5,3
15642704,5,3
15644048,5,3
15644608,5,3
15684480,5,3
15684592,5,3
15686384,5,3
15690528,5,3
15691200,5,3
15691312,5,3
15693328,5,3
15714384,5,3
15720880,5,3
15731744,5,3
15736560,5,3
15759744,5,3
15774416,5,3
15777216,5,3
15785392,5,3
15793120,5,3
15798384,5,3
15798608,5,3
15815184,5,3
15819552,5,3
15821344,5,3
15827392,5,3
15833328,5,3
15866480,5,3
15883168,5,3
15886192,5,3
15902208,5,3
15904896,5,3
15906688,5,3
15907024,5,3
15912512,5,3
15917888,5,3
15919008,5,3
15941184,5,3
15946000,5,3
15989008,5,3
15990352,5,3
15999200,5,3
16022496,5,3
16040752,5,3
16047248,5,3
16049600,5,3
16062816,5,3
16064720,5,3
16074240,5,3
16074688,5,3
16081296,5,3
16086224,5,3
16091600,5,3
16092608,5,3
16093168,5,3
16094288,5,3
16100784,5,3
16107504,5,3
16108624,5,3
16121280,5,3
16128000,5,3
16143792,5,3
16144800,5,3
16149392,5,3
16156784,5,3
16181760,5,3
16183104,5,3
16194864,5,3
16197104,5,3
16197216,5,3
16197664,5,3
16199344,5,3
16204832,5,3
16208528,5,3
16218160,5,3
16218720,5,3
16219056,5,3
16221296,5,3
16248064,5,3
16253328,5,3
16265984,5,3
16296224,5,3
16298688,5,3
16308208,5,3
16308544,5,3
16309664,5,3
16315376,5,3
16321648,5,3
16333072,5,3
16341136,5,3
16348416,5,3
16349200,5,3
16353344,5,3
16370816,5,3
16373392,5,3
16375632,5,3
16383584,5,3
16385264,5,3
16397472,5,3
16408000,5,3
16417520,5,3
16426592,5,3
16431408,5,3
16434096,5,3
16441488,5,3
16457616,5,3
16468144,5,3
16473968,5,3
16474752,5,3
16508240,5,3
16510480,5,3
16531984,5,3
16576784,5,3
16579472,5,3
16585296,5,3
16589104,5,3
16590224,5,3
16591456,5,3
16608928,5,3
16631104,5,3
16639728,5,3
16640064,5,3
16642976,5,3
16645776,5,3
16659888,5,3
16672992,5,3
16697632,5,3
16698976,5,3
16706816,5,3
16706928,5,3
16711184,5,3
16713536,5,3
16716672,5,3
16721040,5,3
16722272,5,3
16730000,5,3
16756544,5,3
16762256,5,3
16764944,5,3
16774688,5,3
16790816,5,3
16793952,5,3
16795296,5,3
16823632,5,3
16826208,5,3
16843232,5,3
16858352,5,3
16862608,5,3
16876272,5,3
16878512,5,3
16886128,5,3
16890944,5,3
16891168,5,3
16893968,5,3
16929696,5,3
16948848,5,3
16962512,5,3
16978192,5,3
16996336,5,3
17060512,5,3
17064880,5,3
17066224,5,3
17087392,5,3
17089856,5,3
17100384,5,3
17122784,5,3
17126368,5,3
17134992,5,3
17138240,5,3
17139808,5,3
17145856,5,3
17148544,5,3
17148768,5,3
17155376,5,3
17158512,5,3
17170272,5,3
17191328,5,3
17192672,5,3
17201408,5,3
17204768,5,3
17210592,5,3
17227952,5,3
17233552,5,3
17235680,5,3
17259088,5,3
17289216,5,3
17329200,5,3
17339728,5,3
17404688,5,3
17420816,5,3
17433920,5,3
17460576,5,3
17465280,5,3
17487456,5,3
17490816,5,3
17513664,5,3
17520944,5,3
17530128,5,3
17533600,5,3
17552080,5,3
17553200,5,3
17558016,5,3
17558128,5,3
17581424,5,3
17593520,5,3
17605616,5,3
17659264,5,3
17664304,5,3
17683232,5,3
17687040,5,3
17692864,5,3
17709552,5,3
17716496,5,3
17725232,5,3
17737776,5,3
17738672,5,3
17789632,5,3
17793104,5,3
17793328,5,3
17794224,5,3
17805648,5,3
17809904,5,3
17822336,5,3
17827712,5,3
17853472,5,3
17867136,5,3
17899280,5,3
17914400,5,3
17916416,5,3
17916864,5,3
17932544,5,3
17959760,5,3
17964912,5,3
17968832,5,3
17978352,5,3
17981824,5,3
17986752,5,3
17989328,5,3
17994144,5,3
18005456,5,3
18005680,5,3
18020912,5,3
18021584,5,3
18023712,5,3
18028192,5,3
18040512,5,3
18042080,5,3
18051488,5,3
18072096,5,3
18081392,5,3
18084864,5,3
18099760,5,3
18101328,5,3
18105024,5,3
18106480,5,3
18109168,5,3
18117680,5,3
18120256,5,3
18136272,5,3
18144112,5,3
18151280,5,3
18151952,5,3
18155760,5,3
18162256,5,3
18165056,5,3
18166512,5,3
18186336,5,3
18188800,5,3
18196528,5,3
18196976,5,3
18197760,5,3
18223632,5,3
18225648,5,3
18238864,5,3
18243344,5,3
18249840,5,3
18261936,5,3
18299680,5,3
18308080,5,3
18317264,5,3
18329472,5,3
18344032,5,3
18348848,5,3
18357696,5,3
18364304,5,3
18372704,5,3
18379984,5,3
18381776,5,3
18386256,5,3
18395776,5,3
18398688,5,3
18406416,5,3
18415040,5,3
18428928,5,3
18437104,5,3
18450768,5,3
18468800,5,3
18470480,5,3
18473168,5,3
18482128,5,3
18491760,5,3
18501392,5,3
18519088,5,3
18527600,5,3
18530848,5,3
18545184,5,3
18545296,5,3
18551568,5,3
18555264,5,3
18584608,5,3
18587408,5,3
18595920,5,3
18615408,5,3
18626048,5,3
18626160,5,3
18636016,5,3
18653040,5,3
18664464,5,3
18678688,5,3
18686192,5,3
18692576,5,3
18697728,5,3
18702208,5,3
18728416,5,3
18731328,5,3
18736480,5,3
18739168,5,3
18751264,5,3
18755072,5,3
18756752,5,3
18759552,5,3
18765376,5,3
18769296,5,3
18772768,5,3
18792816,5,3
18801776,5,3
18804688,5,3
18817344,5,3
18822832,5,3
18837728,5,3
18865840,5,3
18878272,5,3
18882864,5,3
18898880,5,3
18899216,5,3
18905152,5,3
18908624,5,3
18923408,5,3
18939200,5,3
18955328,5,3
18957232,5,3
18963168,5,3
18971456,5,3
18972800,5,3
18973248,5,3
18974704,5,3
18976496,5,3
18989376,5,3
19042128,5,3
19046720,5,3
19054560,5,3
19059488,5,3
19074944,5,3
19077408,5,3
19091968,5,3
19092640,5,3
19096560,5,3
19099360,5,3
19124000,5,3
19127248,5,3
19131952,5,3
19139120,5,3
19149760,5,3
19149984,5,3
19151776,5,3
19161408,5,3
19172832,5,3
19184704,5,3
19194784,5,3
19200720,5,3
19214048,5,3
19224240,5,3
19229952,5,3
19239472,5,3
19243168,5,3
19246864,5,3
19248432,5,3
19252352,5,3
19255712,5,3
19266912,5,3
19288864,5,3
19301184,5,3
19334784,5,3
19343968,5,3
19347104,5,3
19350688,5,3
19354048,5,3
19354832,5,3
19390000,5,3
19393248,5,3
19401648,5,3
19449920,5,3
19457312,5,3
19458096,5,3
19461120,5,3
19464480,5,3
19468176,5,3
19473104,5,3
19473776,5,3
19482848,5,3
19487776,5,3
19521936,5,3
19540976,5,3
19554640,5,3
19569648,5,3
19578944,5,3
19595184,5,3
19612768,5,3
19616352,5,3
19626880,5,3
19627104,5,3
19642560,5,3
19644912,5,3
19658128,5,3
19659248,5,3
19680640,5,3
19688704,5,3
19708976,5,3
19709424,5,3
19709984,5,3
19728800,5,3
19734176,5,3
19767440,5,3
19768560,5,3
19787376,5,3
19789840,5,3
19820640,5,3
19853568,5,3
19855136,5,3
19856032,5,3
19867344,5,3
19904752,5,3
19914272,5,3
19927040,5,3
19933312,5,3
19948656,5,3
19991104,5,3
19999280,5,3
20004656,5,3
20013280,5,3
20013504,5,3
20077232,5,3
20095152,5,3
20097168,5,3
20097952,5,3
20110272,5,3
20121024,5,3
20122480,5,3
20130320,5,3
20136928,5,3
20138944,5,3
20141968,5,3
20142192,5,3
20147792,5,3
20157200,5,3
20175344,5,3
20182624,5,3
20184528,5,3
20205472,5,3
20206032,5,3
20209616,5,3
20231456,5,3
20234592,5,3
20252512,5,3
20254528,5,3
20265728,5,3
20273120,5,3
20273680,5,3
20295632,5,3
20297984,5,3
20299776,5,3
20300000,5,3
20311424,5,3
20329344,5,3
20330352,5,3
20331360,5,3
20338304,5,3
20338752,5,3
20345248,5,3
20356448,5,3
20368320,5,3
20385792,5,3
20390272,5,3
20399456,5,3
20399680,5,3
20401920,5,3
20404160,5,3
20408528,5,3
20409760,5,3
20419952,5,3
20434400,5,3
20435744,5,3
20447728,5,3
20457584,5,3
20466320,5,3
20468224,5,3
20475616,5,3
20475952,5,3
20492864,5,3
20496784,5,3
20500592,5,3
20512576,5,3
20532512,5,3
20533184,5,3
20538000,5,3
20558496,5,3
20572496,5,3
20590864,5,3
20595344,5,3
20596912,5,3
20602960,5,3
20608896,5,3
20613376,5,3
20635328,5,3
20658064,5,3
20664112,5,3
20664560,5,3
20678000,5,3
20683824,5,3
20685616,5,3
20691552,5,3
20718432,5,3
20729408,5,3
20754160,5,3
20762336,5,3
20763568,5,3
20764352,5,3
20775888,5,3
20777568,5,3
20783056,5,3
20791120,5,3
20800640,5,3
20818896,5,3
20859104,5,3
20860448,5,3
20863248,5,3
20864704,5,3
20882960,5,3
20892368,5,3
20900992,5,3
20901664,5,3
20913424,5,3
20917120,5,3
20920928,5,3
20937952,5,3
20947136,5,3
20951728,5,3
20977152,5,3
20999104,5,3
21000224,5,3
21006160,5,3
21012992,5,3
21017808,5,3
21031584,5,3
21071456,5,3
21072800,5,3
21078960,5,3
21086576,5,3
21089040,5,3
21090496,5,3
21091056,5,3
21093856,5,3
21094976,5,3
21097552,5,3
21099792,5,3
21145600,5,3
21151872,5,3
21154336,5,3
21155120,5,3
21166208,5,3
21172928,5,3
21234416,5,3
21249536,5,3
21255024,5,3
21255136,5,3
21264432,5,3
21266112,5,3
21270256,5,3
21277984,5,3
21286160,5,3
21288848,5,3
21290976,5,3
21291088,5,3
21291760,5,3
21294896,5,3
21297248,5,3
21316848,5,3
21330624,5,3
21331296,5,3
21334656,5,3
21336784,5,3
21341040,5,3
21376656,5,3
21379792,5,3
21386064,5,3
21386288,5,3
21392784,5,3
21395136,5,3
21401072,5,3
21403424,5,3
21404544,5,3
21409248,5,3
21426944,5,3
21437920,5,3
21460320,5,3
21485296,5,3
21492352,5,3
21493472,5,3
21495264,5,3
21508592,5,3
21509152,5,3
21513520,5,3
21520464,5,3
21532448,5,3
21539392,5,3
21542304,5,3
21560000,5,3
21580608,5,3
21584080,5,3
21584192,5,3
21586208,5,3
21593152,5,3
21599648,5,3
21600544,5,3
21611632,5,3
21613088,5,3
21614208,5,3
21641536,5,3
21647136,5,3
21656656,5,3
21661248,5,3
21664160,5,3
21670656,5,3
21689920,5,3
21739648,5,3
21743344,5,3
21759360,5,3
21768768,5,3
21782432,5,3
21810992,5,3
21815584,5,3
21815696,5,3
21837536,5,3
21843248,5,3
21846832,5,3
21856016,5,3
21861392,5,3
21875168,5,3
21880096,5,3
21882560,5,3
21883344,5,3
21898128,5,3
21907760,5,3
21917392,5,3
21918288,5,3
21920864,5,3
21925568,5,3
21953232,5,3
21967120,5,3
21970704,5,3
21981792,5,3
21982912,5,3
21984368,5,3
22012480,5,3
22016064,5,3
22046192,5,3
22048208,5,3
22051792,5,3
22053808,5,3
22086624,5,3
22104880,5,3
22113280,5,3
22114288,5,3
22118096,5,3
22133104,5,3
22145088,5,3
22145760,5,3
22149120,5,3
22151136,5,3
22155728,5,3
22163456,5,3
22164688,5,3
22175888,5,3
22183392,5,3
22198400,5,3
22210160,5,3
22218448,5,3
22229984,5,3
22241744,5,3
22242416,5,3
22247120,5,3
22250704,5,3
22255632,5,3
22258320,5,3
22284976,5,3
22294608,5,3
22308384,5,3
22310960,5,3
22350384,5,3
22356208,5,3
22360016,5,3
22388688,5,3
22408960,5,3
22446704,5,3
22450512,5,3
22452304,5,3
22457568,5,3
22465520,5,3
22470896,5,3
22471904,5,3
22475824,5,3
22480528,5,3
22482992,5,3
22493072,5,3
22494528,5,3
22494640,5,3
22495088,5,3
22535632,5,3
22554336,5,3
22567104,5,3
22612352,5,3
22621200,5,3
22631728,5,3
22644272,5,3
22650096,5,3
22653568,5,3
22658944,5,3
22664768,5,3
22674736,5,3
22678320,5,3
22680336,5,3
22681680,5,3
22685040,5,3
22686496,5,3
22701056,5,3
22716848,5,3
22718864,5,3
22736000,5,3
22752912,5,3
22755264,5,3
22764560,5,3
22781472,5,3
22788640,5,3
22790544,5,3
22808128,5,3
22808688,5,3
22817536,5,3
22821568,5,3
22831200,5,3
22843744,5,3
22850464,5,3
22858192,5,3
22884176,5,3
22889328,5,3
22900080,5,3
22903552,5,3
22904000,5,3
22905120,5,3
22906352,5,3
22914528,5,3
22920800,5,3
22922032,5,3
22941968,5,3
22952720,5,3
22959104,5,3
22962128,5,3
22973776,5,3
22983632,5,3
22990128,5,3
22996400,5,3
22996736,5,3
23027984,5,3
23034368,5,3
23037056,5,3
23037728,5,3
23085776,5,3
23088688,5,3
23098992,5,3
23110528,5,3
23125872,5,3
23147824,5,3
23149616,5,3
23167312,5,3
23172352,5,3
23175376,5,3
23176048,5,3
23191616,5,3
23208640,5,3
23216368,5,3
23233392,5,3
23235296,5,3
23248512,5,3
23263856,5,3
23268000,5,3
23277520,5,3
23279648,5,3
23280880,5,3
23281440,5,3
23284800,5,3
23293648,5,3
23294656,5,3
23308768,5,3
23313360,5,3
23340576,5,3
23351664,5,3
23369584,5,3
23372832,5,3
23381232,5,3
23383920,5,3
23389408,5,3
23438576,5,3
23446192,5,3
23463664,5,3
23466576,5,3
23480800,5,3
23493344,5,3
23494352,5,3
23513952,5,3
23514512,5,3
23518544,5,3
23549904,5,3
23574096,5,3
23591232,5,3
23595600,5,3
23622144,5,3
23642192,5,3
23649808,5,3
23660784,5,3
23672432,5,3
23683072,5,3
23707936,5,3
23708272,5,3
23722272,5,3
23730000,5,3
23730112,5,3
23732464,5,3
23749152,5,3
23750496,5,3
23758224,5,3
23769536,5,3
23778832,5,3
23781632,5,3
23799552,5,3
23806496,5,3
23810640,5,3
23817584,5,3
23819712,5,3
23820384,5,3
23821616,5,3
23831584,5,3
23836288,5,3
23839088,5,3
23867648,5,3
23872912,5,3
23877168,5,3
23891280,5,3
23895984,5,3
23910096,5,3
23913232,5,3
23915920,5,3
23919392,5,3
23925888,5,3
23945824,5,3
23976512,5,3
23985920,5,3
23986704,5,3
23988384,5,3
24014704,5,3
24019632,5,3
24030384,5,3
24031280,5,3
24032736,5,3
24047632,5,3
24051216,5,3
24079328,5,3
24089296,5,3
24090304,5,3
24106656,5,3
24121104,5,3
24128272,5,3
24128608,5,3
24151680,5,3
24162880,5,3
24169936,5,3
24198048,5,3
24202976,5,3
24212384,5,3
24221456,5,3
24229408,5,3
24248336,5,3
24261552,5,3
24271968,5,3
24287424,5,3
24294256,5,3
24297280,5,3
24307136,5,3
24310944,5,3
24316432,5,3
24331440,5,3
24341856,5,3
24346560,5,3
24368848,5,3
24372768,5,3
24373664,5,3
24386320,5,3
24416336,5,3
24453744,5,3
24465280,5,3
24475696,5,3
24520496,5,3
24521728,5,3
24525648,5,3
24525872,5,3
24527552,5,3
24540208,5,3
24568208,5,3
24575264,5,3
24607184,5,3
24612000,5,3
24613456,5,3
24615472,5,3
24621856,5,3
24622528,5,3
24625440,5,3
24643248,5,3
24647392,5,3
24647728,5,3
24661056,5,3
24665088,5,3
24666544,5,3
24673264,5,3
24674608,5,3
24682000,5,3
24685696,5,3
24687264,5,3
24721760,5,3
24728704,5,3
24729600,5,3
24732736,5,3
24748192,5,3
24767680,5,3
24769248,5,3
24769696,5,3
24771376,5,3
24777648,5,3
24777984,5,3
24783136,5,3
24783248,5,3
24793552,5,3
24843280,5,3
24843392,5,3
24848880,5,3
24864784,5,3
24865008,5,3
24869824,5,3
24889536,5,3
24938816,5,3
24942176,5,3
24979024,5,3
24981936,5,3
24985520,5,3
24987984,5,3
24998288,5,3
25042640,5,3
25056752,5,3
25076576,5,3
25115104,5,3
25133696,5,3
25136272,5,3
25140528,5,3
25143776,5,3
25144672,5,3
25161584,5,3
25165952,5,3
25166064,5,3
25206384,5,3
25214448,5,3
25218928,5,3
25261264,5,3
25262608,5,3
25271008,5,3
25279408,5,3
25285456,5,3
25287136,5,3
25289712,5,3
25291056,5,3
25341120,5,3
25368784,5,3
25369344,5,3
25373600,5,3
25380656,5,3
25393536,5,3
25402720,5,3
25405408,5,3
25410672,5,3
25419968,5,3
25425680,5,3
25444832,5,3
25458608,5,3
25461856,5,3
25464096,5,3
25466336,5,3
25467568,5,3
25477312,5,3
25481904,5,3
25517184,5,3
25518080,5,3
25528384,5,3
25534544,5,3
25537008,5,3
25550560,5,3
25556720,5,3
25568592,5,3
25568928,5,3
25581808,5,3
25603424,5,3
25605888,5,3
25618544,5,3
25629184,5,3
25638928,5,3
25643184,5,3
25644192,5,3
25695040,5,3
25696832,5,3
25706352,5,3
25712960,5,3
25713520,5,3
25738496,5,3
25744880,5,3
25761344,5,3
25763584,5,3
25769408,5,3
25774224,5,3
25787216,5,3
25790576,5,3
25813424,5,3
25820368,5,3
25825408,5,3
25842320,5,3
25856656,5,3
25872112,5,3
25873680,5,3
25876480,5,3
25877376,5,3
25878832,5,3
25879840,5,3
25881184,5,3
25913216,5,3
25919152,5,3
25935168,5,3
25936400,5,3
25939088,5,3
25956000,5,3
25980304,5,3
25987696,5,3
25990048,5,3
26005168,5,3
26009424,5,3
26013344,5,3
26014128,5,3
26019616,5,3
26026112,5,3
26028128,5,3
26029024,5,3
26040560,5,3
26040672,5,3
26041120,5,3
26068336,5,3
26086816,5,3
26095776,5,3
26125792,5,3
26126240,5,3
26137216,5,3
26138672,5,3
26140016,5,3
26154688,5,3
26155472,5,3
26161632,5,3
26179440,5,3
26186384,5,3
26192656,5,3
26207328,5,3
26210576,5,3
26224912,5,3
26237568,5,3
26265232,5,3
26271280,5,3
26271728,5,3
26274192,5,3
26282032,5,3
26282592,5,3
26288752,5,3
26289648,5,3
26295472,5,3
26296816,5,3
26298496,5,3
26303200,5,3
26306224,5,3
26311152,5,3
26319104,5,3
26348896,5,3
26360096,5,3
26374768,5,3
26376560,5,3
26390000,5,3
26393808,5,3
26395264,5,3
26410944,5,3
26418784,5,3
26465152,5,3
26484864,5,3
26488112,5,3
26510848,5,3
26530336,5,3
26540528,5,3
26541984,5,3
26558448,5,3
26562032,5,3
26564720,5,3
26566848,5,3
26571552,5,3
26574128,5,3
26582640,5,3
26587456,5,3
26595968,5,3
26611648,5,3
26612320,5,3
26616688,5,3
26625536,5,3
26640096,5,3
26644688,5,3
26652416,5,3
26660704,5,3
26660816,5,3
26665072,5,3
26676048,5,3
26678064,5,3
26697664,5,3
26699904,5,3
26706960,5,3
26715696,5,3
26745376,5,3
26748176,5,3
26767440,5,3
26771136,5,3
26777520,5,3
26778080,5,3
26778640,5,3
26791520,5,3
26805744,5,3
26811568,5,3
26819296,5,3
26849648,5,3
26852560,5,3
26878432,5,3
26887280,5,3
26887728,5,3
26929504,5,3
26964560,5,3
26980576,5,3
26981360,5,3
26983264,5,3
26985952,5,3
26993904,5,3
27006112,5,3
27023472,5,3
27037360,5,3
27067040,5,3
27072976,5,3
27077680,5,3
27123936,5,3
27143536,5,3
27152160,5,3
27168624,5,3
27206368,5,3
27208048,5,3
27211184,5,3
27225072,5,3
27240416,5,3
27250944,5,3
27258000,5,3
27283760,5,3
27289696,5,3
27311536,5,3
27315232,5,3
27319824,5,3
27320944,5,3
27333488,5,3
27335504,5,3
27350176,5,3
27358912,5,3
27378512,5,3
27383776,5,3
27389376,5,3
27401696,5,3
27410880,5,3
27429136,5,3
27430816,5,3
27438656,5,3
27450416,5,3
27457472,5,3
27468000,5,3
27486144,5,3
27488944,5,3
27499248,5,3
27503168,5,3
27504176,5,3
27527472,5,3
27539456,5,3
27593104,5,3
27594560,5,3
27596464,5,3
27626144,5,3
27640816,5,3
27650672,5,3
27660192,5,3
27660640,5,3
27665344,5,3
27684160,5,3
27743184,5,3
27744976,5,3
27767936,5,3
27813184,5,3
27816768,5,3
27825616,5,3
27833008,5,3
27840512,5,3
27849136,5,3
27858320,5,3
27866048,5,3
27875456,5,3
27907712,5,3
27934704,5,3
27948592,5,3
27954752,5,3
27967968,5,3
27977600,5,3
27979952,5,3
27982304,5,3
27991936,5,3
28023520,5,3
28025088,5,3
28031584,5,3
28035392,5,3
28036736,5,3
28050176,5,3
28069552,5,3
28074592,5,3
28084336,5,3
28090496,5,3
28105168,5,3
28110320,5,3
28113904,5,3
28120848,5,3
28124208,5,3
28146832,5,3
28161392,5,3
28217504,5,3
28219520,5,3
28224336,5,3
28245504,5,3
28256256,5,3
28257936,5,3
28267344,5,3
28275968,5,3
28278768,5,3
28300496,5,3
28301840,5,3
28304416,5,3
28323232,5,3
28325136,5,3
28332976,5,3
28354704,5,3
28364784,5,3
28368928,5,3
28375760,5,3
28388976,5,3
28408352,5,3
28411600,5,3
28413056,5,3
28415520,5,3
28417760,5,3
28488544,5,3
28504448,5,3
28508592,5,3
28518784,5,3
28536592,5,3
28556192,5,3
28585312,5,3
28598864,5,3
28599424,5,3
28601776,5,3
28605360,5,3
28618240,5,3
28625856,5,3
28638624,5,3
28650384,5,3
28652512,5,3
28664608,5,3
28677376,5,3
28678944,5,3
28685776,5,3
28689024,5,3
28692832,5,3
28716128,5,3
28718368,5,3
28750736,5,3
28755888,5,3
28775152,5,3
28787248,5,3
28790272,5,3
28810768,5,3
28837424,5,3
28840336,5,3
28887264,5,3
28900592,5,3
28922656,5,3
28926016,5,3
28927248,5,3
28947856,5,3
28978768,5,3
29015952,5,3
29028160,5,3
29030400,5,3
29033536,5,3
29034208,5,3
29035776,5,3
29050000,5,3
29056944,5,3
29058064,5,3
29129072,5,3
29202880,5,3
29209712,5,3
29231328,5,3
29236144,5,3
29246336,5,3
29255184,5,3
29268736,5,3
29272880,5,3
29330448,5,3
29334816,5,3
29342320,5,3
29382976,5,3
29391264,5,3
29396416,5,3
29417248,5,3
29420048,5,3
29420496,5,3
29433824,5,3
29446368,5,3
29459584,5,3
29527792,5,3
29563184,5,3
29578640,5,3
29590288,5,3
29599808,5,3
29622208,5,3
29623664,5,3
29623888,5,3
29633520,5,3
29687616,5,3
29706432,5,3
29708560,5,3
29712704,5,3
29722336,5,3
29724576,5,3
29732864,5,3
29736784,5,3
29741936,5,3
29747088,5,3
29759968,5,3
29783600,5,3
29813840,5,3
29823808,5,3
29835232,5,3
29843296,5,3
29858080,5,3
29895936,5,3
29909040,5,3
29920240,5,3
29926512,5,3
29985424,5,3
29994608,5,3
