,index,customer_id,society_id,city_id
2362,157881,11489072,1187200,1120224
2363,157932,12391904,1151920,1120112
2364,157969,9910656,1188208,1120224
2365,157973,10158176,1176000,1120112
2366,157996,12396832,1162112,1120112
2367,158049,12290320,1163904,1120112
2368,158350,12190864,1189440,1120224
2369,158361,11596928,1162112,1120112
2370,158445,12128032,1191456,1120224
2371,158473,12072144,1194816,1120224
2372,158481,11302256,1194816,1120224
2373,158586,10264576,1188432,1120224
2374,158638,10361008,1189552,1120224
2375,158650,12298384,1191680,1120224
2376,158697,11713072,1194144,1120224
2377,158733,10666096,1186528,1120224
2378,158780,10837120,1189776,1120224
2379,158786,2031904,1184848,1120224
2380,158942,12244736,1171296,1120112
2381,158976,12202288,1189440,1120224
2382,159029,11902016,1135008,1120112
2383,159223,12372192,1160320,1120112
2384,159260,12327840,1188208,1120224
2385,159465,11047120,1184848,1120224
2386,159487,12421136,1167488,1120112
2387,159494,12131392,1186080,1120224
2388,159539,11432064,1191344,1120224
2389,159560,11759552,1141952,1120112
2390,159659,12503792,1188432,1120224
2391,159668,12209904,1140272,1120112
2392,159701,12482848,1189776,1120224
2393,159743,11608016,1187872,1120224
2394,159795,11106256,1183056,1120112
2395,159804,10677856,1187312,1120224
2396,159823,12535824,1148672,1120112
2397,159852,10618832,1188208,1120224
2398,159878,12502896,1165024,1120112
2399,159887,4055968,1181264,1120112
2400,159928,10869600,1184848,1120224
2401,160021,11601408,1127168,1120112
2402,160022,12482736,1194592,1120224
2403,160051,9833936,1196160,1120224
2404,160054,12476912,1189776,1120224
2405,160173,11746560,1188432,1120224
2406,160257,12545232,1184848,1120224
2407,160396,10055248,1172528,1120112
2408,160492,12513200,1189776,1120224
2409,160504,11188464,1175776,1120112
2410,160567,11919712,1162224,1120112
2411,160600,12426848,1189888,1120224
2412,160694,9584176,1187648,1120224
2413,160733,12438384,1193584,1120224
2414,160946,12508384,1189216,1120224
2415,161097,12415760,1163904,1120112
2416,161115,12547808,1184848,1120224
2417,161127,11256672,1184848,1120224
2418,161272,12520256,1189776,1120224
2419,161287,12688032,1126160,1120112
2420,161308,12054560,1189888,1120224
2421,161309,12512640,1189888,1120224
2422,161328,9598064,1189776,1120224
2423,161358,12597424,1150688,1120112
2424,161431,11205488,1189888,1120224
2425,161449,10176656,1194816,1120224
2426,161455,12620048,1194480,1120224
2427,161461,12497632,1191008,1120224
2428,161466,12678512,1140048,1120112
2429,161492,10865008,1120112,1120112
2430,161523,10162208,1188208,1120224
2431,161530,12134192,1189216,1120224
2432,161565,12549488,1150912,1120112
2433,161593,11780944,1191456,1120224
2434,161638,12642896,1184848,1120224
2435,161648,12611088,1167264,1120112
2436,161715,12577264,1188208,1120224
2437,161754,12220768,1191344,1120224
2438,161759,12431104,1194816,1120224
2439,161772,12165776,1141952,1120112
2440,161773,12634272,1169952,1120112
2441,161814,10102624,1184848,1120224
2442,161951,12397616,1186864,1120224
2443,161985,11113312,1184848,1120224
2444,162007,10383520,1184848,1120224
2445,162104,11723936,1184960,1120224
2446,162179,12555872,1193808,1120224
2447,162207,12429200,1194704,1120224
2448,162517,11617424,1167040,1120112
2449,162578,12060944,1194816,1120224
2450,162682,10894464,1189216,1120224
2451,162831,12584880,1194816,1120224
2452,162959,12357632,1184848,1120224
2453,162960,12593616,1142736,1120112
2454,163082,10775520,1188208,1120224
2455,163129,11827760,1184624,1120112
2456,163142,12752656,1191344,1120224
2457,163159,12727344,1194816,1120224
2458,163191,12725888,1187648,1120224
2459,163229,12712336,1178576,1120112
2460,163260,12775728,1192464,1120224
2461,163276,12753328,1176000,1120112
2462,163304,12705504,1188320,1120224
2463,163320,11674432,1132992,1120112
2464,163370,6675200,1127952,1120112
2465,163468,12713904,1142848,1120112
2466,163493,12766880,1122128,1120112
2467,163499,12809104,1192464,1120224
2468,163538,12576256,1195824,1120224
2469,163551,12430208,1188656,1120224
2470,163629,11649120,1192464,1120224
2471,163646,12816832,1194256,1120224
2472,163699,11203248,1188320,1120224
2473,163769,7857584,1160656,1120112
2474,163770,11223296,1140384,1120112
2475,163786,12782448,1187200,1120224
2476,163837,11470928,1191792,1120224
2477,163852,12810112,1191456,1120224
2478,163896,12780320,1194816,1120224
2479,164124,12723536,1187312,1120224
2480,164272,12804064,1176000,1120112
2481,164302,5648608,1142512,1120112
2482,164346,12305776,1148000,1120112
2483,164405,12807200,1127168,1120112
2484,164460,12798016,1189888,1120224
2485,164571,12699904,1187200,1120224
2486,164592,12256048,1187200,1120224
2487,164696,12728240,1188208,1120224
2488,164751,12765648,1188320,1120224
2489,164822,12888624,1191904,1120224
2490,164863,4613952,1142624,1120112
2491,164868,12892656,1139488,1120112
2492,164892,12594736,1194816,1120224
2493,164898,12831952,1191568,1120224
2494,164902,12830160,1185296,1120224
2495,164939,12747616,1184848,1120224
2496,165013,8329664,1130192,1120112
2497,165052,10840928,1159872,1120112
2498,165057,10455984,1166704,1120112
2499,165069,11442816,1188320,1120224
2500,165087,10141376,1188880,1120224
2501,165150,11965968,1172528,1120112
2502,165179,9669856,1187088,1120224
2503,165190,11120704,1145424,1120112
2504,165242,12895008,1184960,1120224
2505,165278,12745264,1140944,1120112
2506,165294,11590656,1193360,1120224
2507,165389,11369232,1172528,1120112
2508,165450,10593184,1174544,1120112
2509,165468,12237232,1194592,1120224
2510,165480,12878656,1194592,1120224
2511,165500,12735744,1191344,1120224
2512,165725,12916512,1121904,1120112
2513,166079,12899376,1187312,1120224
2514,166128,12801264,1191456,1120224
2515,166178,10607296,1184848,1120224
2516,166571,11376512,1194256,1120224
2517,166609,12939920,1186976,1120224
2518,166656,12750976,1191456,1120224
2519,166679,12927824,1120336,1120112
2520,166698,12821088,1188208,1120224
2521,166729,12905984,1191344,1120224
2522,166746,13038704,1185856,1120224
2523,166789,12256496,1191456,1120224
2524,166825,12274192,1194480,1120224
2525,166838,13029632,1127840,1120112
2526,166843,12958288,1191344,1120224
2527,166938,12471536,1189440,1120224
2528,166946,12985504,1194256,1120224
2529,166973,12081440,1187872,1120224
2530,166980,12742016,1194816,1120224
2531,167069,12935888,1152928,1120112
2532,167250,13012608,1140832,1120112
2533,167348,6575072,1121680,1120112
2534,167441,12848976,1184848,1120224
2535,167493,11288928,1187088,1120224
2536,167575,12956272,1191344,1120224
2537,167634,12948432,1191344,1120224
2538,167650,12931520,1186864,1120224
2539,167711,12954144,1192128,1120224
2540,167729,12944512,1191344,1120224
2541,167814,13036128,1188208,1120224
2542,167818,12137328,1187088,1120224
2543,168108,13069056,1194144,1120224
2544,168127,11315584,1157520,1120112
2545,168163,10647504,1186752,1120224
2546,168186,13094144,1173760,1120112
2547,168217,13093248,1195152,1120224
2548,168219,13076896,1126608,1120112
2549,168234,12927936,1184848,1120224
2550,168280,13047440,1135904,1120112
2551,168295,11377520,1191008,1120224
2552,168307,13105680,1166928,1120112
2553,168323,13082832,1191232,1120224
2554,168365,11672416,1194816,1120224
2555,168370,13188336,1185744,1120224
2556,168404,11275600,1194256,1120224
2557,168407,13137936,1191344,1120224
2558,168412,13145440,1189664,1120224
2559,168429,13198192,1171632,1120112
2560,168438,11880064,1191344,1120224
2561,168554,13108816,1193808,1120224
2562,168556,13005104,1192464,1120224
2563,168566,12863648,1189888,1120224
2564,168583,12406240,1191344,1120224
2565,168707,11413248,1189776,1120224
2566,168716,13130992,1191456,1120224
2567,168771,13122704,1185408,1120224
2568,168791,12042128,1188432,1120224
2569,168795,6010032,1127840,1120112
2570,168849,13105904,1149120,1120112
2571,168857,11709824,1191008,1120224
2572,168893,13077232,1194816,1120224
2573,168936,10884496,1136800,1120112
2574,168987,13013280,1167264,1120112
2575,169013,12288976,1187200,1120224
2576,169090,12240032,1188208,1120224
2577,169119,13070176,1191120,1120224
2578,169120,13061776,1191008,1120224
2579,169127,13065808,1194144,1120224
2580,169234,13163136,1189552,1120224
2581,169242,12975984,1191344,1120224
2582,169244,13118000,1191456,1120224
2583,169276,13156416,1122464,1120112
2584,169282,13144656,1145088,1120112
2585,169301,13137376,1134784,1120112
2586,169583,12799696,1178240,1120112
2587,169633,13128080,1194256,1120224
2588,169906,13120128,1145088,1120112
2589,169963,2426592,1123248,1120112
2590,170081,13100304,1191456,1120224
2591,170298,13098512,1191456,1120224
2592,170532,13309072,1164576,1120112
2593,170534,13279952,1134784,1120112
2594,170574,13279840,1194816,1120224
2595,170597,13320496,1191456,1120224
2596,170633,11278512,1187312,1120224
2597,170645,11627840,1125824,1120112
2598,170737,13061440,1191344,1120224
2599,170796,10613456,1172528,1120112
2600,170909,13284432,1167152,1120112
2601,170933,10446016,1184848,1120224
2602,171178,11129104,1162112,1120112
2603,171312,4633440,1125824,1120112
2604,171464,10322032,1127840,1120112
2605,171505,11305392,1191008,1120224
2606,171509,13239184,1186864,1120224
2607,171849,4416608,1169728,1120112
2608,172074,12973184,1191344,1120224
2609,172120,12996592,1177792,1120112
2610,172195,13270992,1193808,1120224
2611,172655,9276624,1181040,1120112
2612,172704,11273920,1162896,1120112
2613,172710,13337184,1135568,1120112
2614,172737,13364624,1121904,1120112
2615,172744,13371456,1121232,1120112
2616,172774,4658192,1184848,1120224
2617,172781,10854592,1187088,1120224
2618,172805,12871264,1167040,1120112
2619,172809,10889648,1184848,1120224
2620,172822,13404720,1193584,1120224
2621,172830,13335056,1122464,1120112
2622,172847,13427120,1193360,1120224
2623,172852,13280400,1189664,1120224
2624,172870,10921456,1187312,1120224
2625,172877,13393632,1194928,1120224
2626,172887,9939552,1185296,1120224
2627,172911,12506704,1138480,1120112
2628,172918,13131328,1188320,1120224
2629,172951,13400128,1184176,1120112
2630,172964,11350416,1191568,1120224
2631,172992,13226864,1191232,1120224
2632,173002,13429472,1194144,1120224
2633,173013,10716384,1188432,1120224
2634,173027,10717280,1188096,1120224
2635,173047,13328448,1149344,1120112
2636,173049,12016928,1193024,1120224
2637,173063,13481776,1140384,1120112
2638,173068,13344688,1184624,1120112
2639,173071,11693136,1191344,1120224
2640,173079,13359920,1192464,1120224
2641,173115,13477744,1189776,1120224
2642,173119,13335952,1167152,1120112
2643,173178,12129040,1194816,1120224
2644,173179,12171264,1194256,1120224
2645,173223,11785088,1192016,1120224
2646,173279,13342560,1184848,1120224
2647,173415,11939760,1187088,1120224
2648,173522,11204480,1187200,1120224
2649,173541,13403264,1136800,1120112
2650,173553,13469904,1169616,1120112
2651,173571,10833872,1184848,1120224
2652,173599,10869264,1187872,1120224
2653,173637,12615568,1191232,1120224
2654,173700,11400368,1188320,1120224
2655,173706,12702256,1192464,1120224
2656,173769,11769632,1148000,1120112
2657,173861,11850720,1162112,1120112
2658,173901,13004544,1184848,1120224
2659,174015,11295984,1122576,1120112
2660,174134,13485248,1193472,1120224
2661,174284,12153344,1194480,1120224
2662,174310,11066608,1187088,1120224
2663,174407,13439888,1150800,1120112
2664,174468,13476960,1187648,1120224
2665,174513,13230224,1191344,1120224
2666,174543,2040080,1148000,1120112
2667,174685,12190976,1194480,1120224
2668,174731,10840368,1187312,1120224
2669,175036,12906544,1191456,1120224
2670,175046,13389488,1193472,1120224
2671,175064,13600720,1140384,1120112
2672,175071,13338304,1194144,1120224
2673,175097,13502272,1124256,1120112
2674,175100,13384224,1125600,1120112
2675,175118,13626368,1194592,1120224
2676,175121,13631968,1187200,1120224
2677,175133,13597360,1191568,1120224
2678,175149,13602960,1184848,1120224
2679,175183,13090560,1185408,1120224
2680,175218,13639024,1188880,1120224
2681,175224,13613600,1167488,1120112
2682,175226,12557104,1187088,1120224
2683,175258,12969040,1189104,1120224
2684,175263,12783568,1189776,1120224
2685,175267,4843776,1162896,1120112
2686,175285,13101984,1188880,1120224
2687,175294,9795968,1187312,1120224
2688,175342,9029440,1184288,1120112
2689,175361,13636784,1134784,1120112
2690,175366,11778256,1193248,1120224
2691,175396,13517392,1134000,1120112
2692,175406,11568928,1131872,1120112
2693,175457,13549088,1189440,1120224
2694,175483,12585440,1184848,1120224
2695,175506,12897248,1192128,1120224
2696,175547,11530512,1196832,1120224
2697,175592,4277056,1152144,1120112
2698,175678,10420368,1187200,1120224
2699,175771,13521760,1193472,1120224
2700,175788,13039600,1191344,1120224
2701,175834,13242880,1191344,1120224
2702,176271,12124896,1188880,1120224
2703,176283,10953040,1188768,1120224
2704,176621,12402656,1188880,1120224
2705,176633,12715472,1187088,1120224
2706,176746,13465984,1184848,1120224
2707,177047,13590528,1139936,1120112
2708,177083,11605776,1188880,1120224
2709,177277,13605088,1186752,1120224
2710,177278,13735232,1130752,1120112
2711,177288,9898448,1187200,1120224
2712,177298,10577840,1184960,1120224
2713,177302,2573872,1194480,1120224
2714,177303,10117520,1187088,1120224
2715,177319,13790112,1184848,1120224
2716,177320,13692448,1121792,1120112
2717,177326,12594400,1188320,1120224
2718,177333,13716528,1192464,1120224
2719,177335,13475952,1189216,1120224
2720,177370,11669504,1185520,1120224
2721,177372,13692000,1186528,1120224
2722,177375,9422448,1185408,1120224
2723,177377,13680464,1188320,1120224
2724,177388,4144224,1127392,1120112
2725,177407,13092128,1188320,1120224
2726,177418,13649328,1184848,1120224
2727,177430,11377408,1181040,1120112
2728,177447,13671616,1194816,1120224
2729,177489,11010272,1187200,1120224
2730,177490,13672512,1194144,1120224
2731,177503,13743072,1181712,1120112
2732,177535,13668032,1191680,1120224
2733,177540,13194160,1191008,1120224
2734,177573,13062336,1194256,1120224
2735,177647,9485056,1184848,1120224
2736,177674,13691664,1127504,1120112
2737,177710,12297824,1187200,1120224
2738,177714,13773200,1189776,1120224
2739,177836,13607216,1191120,1120224
2740,177902,13561072,1122016,1120112
2741,177915,12773712,1195824,1120224
2742,177953,13742848,1188432,1120224
2743,177969,11706128,1191344,1120224
2744,178032,13456800,1147216,1120112
2745,178051,12760944,1193808,1120224
2746,178341,9942688,1189440,1120224
2747,178393,13750352,1168608,1120112
2748,178451,11842768,1184848,1120224
2749,178454,9655072,1187424,1120224
2750,178615,10496416,1189664,1120224
2751,178750,13789104,1188320,1120224
2752,178835,13718544,1140944,1120112
2753,179158,11526256,1169168,1120112
2754,179168,12838224,1198512,1120672
2755,179195,12627888,1201200,1120560
2756,179213,2387616,1172528,1120112
2757,179233,13852160,1142624,1120112
2758,179243,8226176,1184848,1120224
2759,179249,11249840,1146880,1120112
2760,179260,12062624,1121568,1120112
2761,179264,13713280,1187312,1120224
2762,179280,7004144,1165696,1120112
2763,179287,13841968,1186864,1120224
2764,179303,11482576,1197616,1120672
2765,179335,13884752,1201088,1120560
2766,179353,13174896,1200752,1120560
2767,179370,13750912,1191792,1120224
2768,179428,10435824,1186864,1120224
2769,179500,13115536,1162000,1120112
2770,179508,13802544,1187088,1120224
2771,179550,10743264,1201088,1120560
2772,179592,13885312,1141840,1120112
2773,179633,13873216,1135680,1120112
2774,179654,13570368,1201088,1120560
2775,179656,11334848,1187200,1120224
2776,179683,11301920,1124144,1120112
2777,179697,11303040,1202432,1120560
2778,179858,11576880,1162112,1120112
2779,179950,12924464,1125936,1120112
2780,179972,13579888,1184848,1120224
2781,179984,13892368,1187760,1120224
2782,180000,13810944,1189552,1120224
2783,180061,13599488,1120784,1120112
2784,180160,10534160,1134672,1120112
2785,180170,13879264,1187648,1120224
2786,180236,13860224,1201200,1120560
2787,180344,13644400,1192688,1120224
2788,180345,11956784,1201088,1120560
2789,180349,13783728,1186528,1120224
2790,180473,13858656,1189664,1120224
2791,180506,13559392,1196944,1120560
2792,180586,13900096,1136800,1120112
2793,181294,13814976,1193808,1120224
2794,181297,13952624,1191792,1120224
2795,181301,11680704,1192800,1120224
2796,181366,12865328,1187200,1120224
2797,181385,13915888,1184848,1120224
2798,181388,13518624,1184960,1120224
2799,181397,9651600,1187536,1120224
2800,181411,13090896,1167488,1120112
2801,181414,14003584,1191456,1120224
2802,181489,14023632,1188320,1120224
2803,181497,14007280,1172528,1120112
2804,181535,11926096,1191344,1120224
2805,181546,13608672,1191344,1120224
2806,181598,13893264,1192464,1120224
2807,181626,11472832,1189888,1120224
2808,181655,11366768,1191344,1120224
2809,181673,13935936,1191568,1120224
2810,181695,13123264,1185632,1120224
2811,181821,12830608,1194928,1120224
2812,182035,12777296,1135680,1120112
2813,182261,14042672,1141392,1120112
2814,182311,13985216,1194816,1120224
2815,182391,13860000,1191344,1120224
2816,182552,6919024,1166816,1120112
2817,182832,13168960,1186864,1120224
2818,182839,13927088,1186640,1120224
2819,182848,13512576,1188768,1120224
2820,183025,13957104,1191456,1120224
2821,183257,2728320,1127952,1120112
2822,183528,13881616,1127504,1120112
2823,183668,13981632,1187648,1120224
2824,183801,13687296,1189664,1120224
2825,183847,14096432,1141728,1120112
2826,183883,14199920,1187424,1120224
2827,183903,14121968,1226288,1120560
2828,183918,13627152,1191792,1120224
2829,183949,12893440,1192464,1120224
2830,183954,8412992,1127504,1120112
2831,183998,13905584,1194928,1120224
2832,184013,13457472,1191568,1120224
2833,184016,13856528,1184960,1120224
2834,184057,14171472,1194480,1120224
2835,184081,14062608,1189440,1120224
2836,184087,10084928,1153712,1120112
2837,184149,10654112,1180928,1120112
2838,184152,13838720,1194928,1120224
2839,184206,13448288,1194816,1120224
2840,184227,11281872,1198736,1120672
2841,184258,14142800,1157968,1120112
2842,184292,13967408,1188208,1120224
2843,184325,12715136,1201200,1120560
2844,184337,14103936,1188656,1120224
2845,184351,14207088,1188432,1120224
2846,184406,13950384,1187312,1120224
2847,184476,14148512,1194480,1120224
2848,184538,14164192,1184848,1120224
2849,184589,14213248,1123360,1120112
2850,184597,14139328,1179472,1120112
2851,184750,13996304,1169840,1120112
2852,184763,13373248,1161328,1120112
2853,184778,13711824,1186640,1120224
2854,184929,14056224,1197504,1120672
2855,184950,14074480,1197056,1120560
2856,184959,7967008,1145088,1120112
2857,184974,14145152,1160320,1120112
2858,185005,14076272,1189552,1120224
2859,185016,13409424,1133104,1120112
2860,185216,14200704,1189552,1120224
2861,185511,12923456,1189216,1120224
2862,185660,14087808,1185296,1120224
2863,185720,14214032,1191456,1120224
2864,185904,13722240,1184848,1120224
2865,186065,12616912,1202432,1120560
2866,186354,14377664,1164128,1120112
2867,186360,8890448,1184512,1120112
2868,186388,14275296,1186640,1120224
2869,186415,14217728,1191344,1120224
2870,186436,13144208,1189216,1120224
2871,186494,14201600,1127280,1120112
2872,186557,14167216,1187088,1120224
2873,186587,14382816,1185184,1120224
2874,186595,13375600,1184960,1120224
2875,186601,12016032,1191568,1120224
2876,186627,3671920,1162896,1120112
2877,186686,14124208,1159872,1120112
2878,186701,14364672,1120112,1120112
2879,186781,14350224,1184848,1120224
2880,186848,13617968,1134896,1120112
2881,186927,12824000,1191120,1120224
2882,187025,14302400,1162896,1120112
2883,187037,14087136,1121120,1120112
2884,187098,14163072,1194480,1120224
2885,187106,12900384,1187088,1120224
2886,187150,14227920,1185408,1120224
2887,187169,14376432,1196944,1120560
2888,187171,14307664,1133104,1120112
2889,187172,13941648,1120784,1120112
2890,187221,12903520,1184848,1120224
2891,187294,14071232,1193920,1120224
2892,187429,13684720,1198064,1120672
2893,187635,11208288,1121232,1120112
2894,187659,13773088,1177792,1120112
2895,187662,14113680,1151136,1120112
2896,187761,14296576,1177792,1120112
2897,187803,14236320,1191680,1120224
2898,187930,14256256,1123248,1120112
2899,188017,13904800,1198288,1120672
2900,188061,14378448,1200304,1120560
2901,188100,9621472,1200192,1120560
2902,188155,14294000,1202432,1120560
2903,188658,14370160,1196944,1120560
2904,188661,2766512,1123360,1120112
2905,188666,14448672,1191568,1120224
2906,188727,13423424,1159984,1120112
2907,188739,14487312,1187760,1120224
2908,188744,14353696,1191232,1120224
2909,188773,13419056,1148000,1120112
2910,188825,10488240,1184848,1120224
2911,188827,14411040,1198288,1120672
2912,188882,14399952,1189664,1120224
2913,188886,14338240,1202432,1120560
2914,188906,14468832,1201088,1120560
2915,188953,14489328,1187088,1120224
2916,189000,14320208,1162896,1120112
2917,189005,11095168,1184848,1120224
2918,189059,14409920,1191008,1120224
2919,189097,14362992,1200304,1120560
2920,189124,14391776,1226288,1120560
2921,189170,9050608,1150576,1120112
2922,189240,14482944,1200192,1120560
2923,189241,13530944,1192464,1120224
2924,189264,14495488,1189552,1120224
2925,189282,11984896,1188320,1120224
2926,189285,14246736,1198624,1120672
2927,189311,14306432,1201984,1120560
2928,189322,14427616,1191568,1120224
2929,189337,14264992,1198064,1120672
2930,189342,13984096,1187088,1120224
2931,189389,13769616,1187648,1120224
2932,189416,14343392,1191344,1120224
2933,189539,14462672,1201088,1120560
2934,189615,9662352,1188656,1120224
2935,189665,14391104,1191344,1120224
2936,189815,14460432,1196944,1120560
2937,190038,14435232,1188320,1120224
2938,190079,14392672,1200192,1120560
2939,190309,14494592,1162112,1120112
2940,190657,13463856,1184848,1120224
2941,190714,14436240,1200976,1120560
2942,191008,14558208,1188208,1120224
2943,191035,14566720,1123920,1120112
2944,191073,12479824,1163344,1120112
2945,191091,13181280,1122464,1120112
2946,191118,14556528,1172528,1120112
2947,191132,14146272,1189664,1120224
2948,191150,14599984,1226288,1120560
2949,191166,13749120,1149344,1120112
2950,191169,13733552,1196944,1120560
2951,191184,14604688,1197168,1120672
2952,191193,12626208,1146432,1120112
2953,191211,12471424,1187872,1120224
2954,191222,14183232,1121792,1120112
2955,191228,14520688,1165472,1120112
2956,191242,14540176,1184624,1120112
2957,191248,14567504,1125936,1120112
2958,191281,14605024,1200976,1120560
2959,191327,14569744,1145984,1120112
2960,191329,14468160,1226288,1120560
2961,191338,13365744,1130080,1120112
2962,191392,14542304,1188208,1120224
2963,191410,6872208,1134000,1120112
2964,191471,10908912,1186976,1120224
2965,191532,14201712,1198512,1120672
2966,191535,14376992,1188880,1120224
2967,191582,14371616,1187648,1120224
2968,191606,14577584,1167264,1120112
2969,191655,14626640,1193808,1120224
2970,191685,3046400,1121680,1120112
2971,191688,11165840,1145760,1120112
2972,191790,8626688,1122352,1120112
2973,191812,14612304,1201424,1120560
2974,191907,14609728,1144640,1120112
2975,192039,14601216,1120224,1120112
2976,192447,14348768,1187648,1120224
2977,192565,14589008,1187088,1120224
2978,192607,14599088,1188768,1120224
2979,192736,14529536,1201088,1120560
2980,193096,14509600,1187424,1120224
2981,193121,14560672,1169280,1120112
2982,193330,14735616,1196944,1120560
2983,193355,13352304,1134672,1120112
2984,193364,14751856,1194480,1120224
2985,193405,14582176,1188096,1120224
2986,193473,12768560,1184736,1120112
2987,193485,11603648,1195488,1120224
2988,193581,14759584,1197616,1120672
2989,193588,12922224,1145424,1120112
2990,193593,14734720,1189664,1120224
2991,193681,14701008,1196944,1120560
2992,193701,3970400,1124144,1120112
2993,193738,14665616,1201200,1120560
2994,193744,13840848,1195824,1120224
2995,193777,14342720,1172528,1120112
2996,193788,13380640,1141840,1120112
2997,193809,14685328,1202432,1120560
2998,193861,14656992,1201536,1120560
2999,193893,14737408,1184960,1120224
3000,193925,12063296,1184736,1120112
3001,193964,14646464,1202432,1120560
3002,194011,13012720,1188768,1120224
3003,194080,14173712,1142960,1120112
3004,194098,14499296,1194480,1120224
3005,194199,13646304,1191344,1120224
3006,194339,9911440,1187648,1120224
3007,194380,14650720,1187648,1120224
3008,194442,13891248,1139936,1120112
3009,194559,14766976,1189888,1120224
3010,194601,14618128,1191232,1120224
3011,194617,14739760,1189440,1120224
3012,194636,14684880,1202432,1120560
3013,194793,14642656,1191792,1120224
3014,194818,14642880,1197168,1120672
3015,195035,13034224,1146768,1120112
3016,195253,12122544,1187536,1120224
3017,195303,12204752,1188320,1120224
3018,195724,5809216,1187312,1120224
3019,195742,14476448,1125712,1120112
3020,195752,14865648,1121792,1120112
3021,195777,14846048,1194480,1120224
3022,195788,14855680,1187536,1120224
3023,195797,12517568,1167152,1120112
3024,195800,13865936,1191344,1120224
3025,195842,13424768,1167264,1120112
3026,195845,14603568,1200752,1120560
3027,195897,14207648,1187760,1120224
3028,195913,14067536,1191568,1120224
3029,196007,14771568,1201424,1120560
3030,196072,12010880,1122912,1120112
3031,196132,5925920,1149344,1120112
3032,196143,14778960,1200192,1120560
3033,196222,14831488,1198736,1120672
3034,196231,14844144,1166816,1120112
3035,196345,13363056,1178240,1120112
3036,196370,14714560,1187088,1120224
3037,196424,14795984,1187200,1120224
3038,196466,1233568,1130192,1120112
3039,196548,13523216,1185408,1120224
3040,196635,13052256,1188768,1120224
3041,196739,14747824,1196944,1120560
3042,196849,14824544,1188320,1120224
3043,196879,14834400,1194480,1120224
3044,196886,14439264,1138032,1120112
3045,197346,14843920,1196944,1120560
3046,197432,13629168,1184848,1120224
3047,197658,14825440,1198288,1120672
3048,197734,14813568,1198288,1120672
3049,197777,13859328,1191232,1120224
3050,197809,14863520,1200304,1120560
3051,198088,14817376,1193808,1120224
3052,198119,14852320,1191344,1120224
3053,198293,12702592,1188320,1120224
3054,198325,2946608,1154944,1120112
3055,198337,14644560,1185408,1120224
3056,198357,14961632,1184848,1120224
3057,198407,14829024,1184848,1120224
3058,198491,14966000,1126720,1120112
3059,198511,7352240,1137024,1120112
3060,198558,1673280,1193808,1120224
3061,198622,14979552,1191568,1120224
3062,198655,14024864,1160880,1120112
3063,198677,12335792,1188208,1120224
3064,198852,13176240,1163344,1120112
3065,198903,14954688,1191344,1120224
3066,198955,14944944,1184848,1120224
3067,198971,14958384,1188544,1120224
3068,199432,14761824,1149120,1120112
3069,199439,12663504,1188768,1120224
3070,199663,14922880,1196944,1120560
3071,199722,14909552,1172528,1120112
3072,199959,14964432,1188768,1120224
3073,200340,14315392,1200640,1120560
3074,200488,14788480,1188320,1120224
3075,200608,14886144,1200528,1120560
3076,200820,14895328,1187088,1120224
3077,201073,14554400,1187200,1120224
3078,201213,15014720,1189104,1120224
3079,201222,15001392,1188544,1120224
3080,201270,14230272,1122576,1120112
3081,201295,15061760,1188320,1120224
3082,201338,15011696,1191456,1120224
3083,201347,15082256,1145424,1120112
3084,201363,12665744,1127168,1120112
3085,201375,11637248,1189776,1120224
3086,201380,15024128,1188320,1120224
3087,201407,13180160,1139936,1120112
3088,201492,13096720,1166816,1120112
3089,201525,14894432,1134784,1120112
3090,201625,2541280,1177792,1120112
3091,201651,12825008,1127952,1120112
3092,201668,14939680,1188320,1120224
3093,201696,13524336,1188656,1120224
3094,201722,13003424,1185856,1120224
3095,201868,14702352,1201088,1120560
3096,202045,15065232,1123136,1120112
3097,202050,5176528,1154608,1120112
3098,202062,12132848,1139488,1120112
3099,202220,14921424,1197056,1120560
3100,202244,14034720,1169728,1120112
3101,202332,9934064,1188320,1120224
3102,202369,14904512,1123360,1120112
3103,202374,15054704,1193360,1120224
3104,202561,14991312,1194480,1120224
3105,202596,15111152,1162112,1120112
3106,202709,15008672,1187200,1120224
3107,202772,15118320,1192240,1120224
3108,202816,4912992,1145648,1120112
3109,202834,1268848,1194480,1120224
3110,203197,14578816,1187424,1120224
3111,203718,14072576,1167264,1120112
3112,203797,14776720,1160320,1120112
3113,204360,15113840,1172528,1120112
3114,204553,14577920,1185744,1120224
3115,204607,12103728,1181264,1120112
3116,204654,15204784,1160320,1120112
3117,204657,14704480,1187088,1120224
3118,204763,15170512,1184848,1120224
3119,204766,14973392,1198288,1120672
3120,204779,15031408,1122912,1120112
3121,204864,10587136,1188768,1120224
3122,204914,15186416,1197952,1120672
3123,204924,12518688,1191792,1120224
3124,204950,13872656,1191344,1120224
3125,204987,15219344,1180816,1120112
3126,205067,14774816,1200640,1120560
3127,205076,15194256,1187312,1120224
3128,205103,12755792,1178240,1120112
3129,205127,15210944,1196944,1120560
3130,205139,15185408,1184848,1120224
3131,205358,13248032,1189888,1120224
3132,205410,13894944,1202432,1120560
3133,205477,15194816,1191008,1120224
3134,205537,14857696,1120784,1120112
3135,205772,13132448,1176784,1120112
3136,205793,14034384,1192464,1120224
3137,205806,14966336,1189664,1120224
